name	forma	varietas	subspecies	species	species subgroup	species group	subgenus	genus	subtribe	tribe	subfamily	family	superfamily	parvorder	infraorder	suborder	order	superorder	infraclass	subclass	class	superclass	subphylum	phylum	superphylum	subkingdom	kingdom	superkingdom
Nomascus_nasutus	NA	NA	NA	327374	NA	NA	NA	325165	NA	NA	NA	9577	314295	9526	314293	376913	9443	314146	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Hylobates_lar	NA	NA	NA	9580	NA	NA	NA	9578	NA	NA	NA	9577	314295	9526	314293	376913	9443	314146	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Hylobates_muelleri	NA	NA	NA	9588	NA	NA	NA	9578	NA	NA	NA	9577	314295	9526	314293	376913	9443	314146	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Hylobates_pileatus	NA	NA	NA	9589	NA	NA	NA	9578	NA	NA	NA	9577	314295	9526	314293	376913	9443	314146	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Hylobates_klossii	NA	NA	NA	9587	NA	NA	NA	9578	NA	NA	NA	9577	314295	9526	314293	376913	9443	314146	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Hylobates_agilis	NA	NA	NA	9579	NA	NA	NA	9578	NA	NA	NA	9577	314295	9526	314293	376913	9443	314146	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Hylobates_alibarbis	NA	NA	NA	716691	NA	NA	NA	9578	NA	NA	NA	9577	314295	9526	314293	376913	9443	314146	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Nomascus_gabriellae	NA	NA	NA	61852	NA	NA	NA	325165	NA	NA	NA	9577	314295	9526	314293	376913	9443	314146	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Nomascus_siki	NA	NA	NA	9586	NA	NA	NA	325165	NA	NA	NA	9577	314295	9526	314293	376913	9443	314146	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Nomascus_hainanus	NA	NA	NA	693984	NA	NA	NA	325165	NA	NA	NA	9577	314295	9526	314293	376913	9443	314146	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Hylobates_moloch	NA	NA	NA	81572	NA	NA	NA	9578	NA	NA	NA	9577	314295	9526	314293	376913	9443	314146	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
